cell_id,WBP5,ITGA5,LAMC2,VIM,KRT14,KRT17,is_cancer,site,non_cancer_type,compartment,patient,WBP5_detected,ITGA5_detected,LAMC2_detected,VIM_detected,KRT14_detected,KRT17_detected
HNSCC8_1ant_HNSCC8_1ant_E08,5.3252,0,0,6.7665,0,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_B09,2.1554,5.173,0,0,0,0.87657,0,Primary,Fibroblast,Fibroblast,8,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
HNSCC8_1ant_HNSCC8_1ant_C10,4.3378,5.0877,0,7.5818,0,0,0,Primary,Endothelial,Endothelial,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_H03,5.5355,0,0,0,0,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_B07,0,4.7098,0.012926,8.6934,0,0,0,Primary,Endothelial,Endothelial,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_C06,0,7.1181,0,6.6191,0,0,0,Primary,Endothelial,Endothelial,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_E05,0,2.2317,0.21039,8.8695,0,0,0,Primary,Endothelial,Endothelial,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_A07,5.8414,0,0,9.5782,0,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_C04,5.2084,0,4.0717,0,12.429,8.7203,0,Primary,0,0,8,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC8_1ant_HNSCC8_1ant_B06,4.7852,2.4394,4.2718,6.6562,0,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_E04,1.5519,4.0678,0,7.6254,6.4993,0,0,Primary,Endothelial,Endothelial,8,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC8_1ant_HNSCC8_1ant_E10,0,5.8076,0.056584,7.4073,0,0,0,Primary,Endothelial,Endothelial,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_F12,0,0,0,5.763,0,0,0,Primary,Macrophage,Macrophage,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_1ant_HNSCC8_1ant_D03,4.1811,5.4169,0,6.0854,0.35163,4.9013,0,Primary,Fibroblast,Fibroblast,8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
HNSCC8_1ant_HNSCC8_1ant_D09,6.0831,0.16864,0,4.16,0,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E09,6.9261,0,0,0,0.19283,0,0,Primary,Endothelial,Endothelial,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C11,0.23634,0.055196,0,4.9646,0,0,0,Primary,T cell,T cell,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F01,4.2948,5.7921,0,6.3036,0,0,0,Primary,Endothelial,Endothelial,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D05,0,0,0.059355,1.4558,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_G05,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D02,0,0,0,6.6518,0,0,0,Primary,#NAME?,#NAME?,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C09,0,0.419,0.14405,0,0,0,0,Primary,T cell,T cell,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B07,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_A04,0,0,0.14926,6.2429,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D06,0,0,0,0.1903,0,0,0,Primary,B cell,B cell,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_G08,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F10,6.8817,2.0807,0.053806,0.11237,0,0,0,Primary,Endothelial,Endothelial,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E12,0,4.435,0,0.27858,0,0,0,Primary,T cell,T cell,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E11,0.37184,0,0,0.51501,0,0,0,Primary,T cell,T cell,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D01,5.5695,0.037031,0,5.3969,0,0,0,Primary,0,0,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E02,6.2659,5.7758,0,6.6032,0,0,0,Primary,Endothelial,Endothelial,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H12,4.3303,0,0.03984,0.30217,0,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C08,6.3169,4.44,0.042644,6.1551,0,0,0,Primary,Endothelial,Endothelial,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H05,0,0.89375,0,7.495,0,0,0,Primary,#NAME?,#NAME?,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D07,4.6886,0,0.21039,5.738,0,0,0,Primary,Endothelial,Endothelial,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D08,0,0,0.15445,0.69955,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_A09,0,0,0,6.7415,0,0,0,Primary,Fibroblast,Fibroblast,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C01,0,0,0.1003,7.0323,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B02,0,0,0.20789,0,0.9115,0.54498,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC8_RLN_HNSCC8_RLNI_H11,0,0,0.096262,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F07,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_A03,0,3.9697,0,7.2771,0.26903,0,0,Primary,Endothelial,Endothelial,8,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C07,0,0,0,5.3692,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H08,0,0,0.18523,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D04,0,0,0,6.6509,0,0,0,Primary,0,0,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E01,6.7878,0.36065,0.053806,7.0225,0,0,0,Primary,#NAME?,#NAME?,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D10,0,0,0,0.17632,0,0,0,Primary,Fibroblast,Fibroblast,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_G02,2.1506,0,0.090853,7.3785,0.6397,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F08,0,0,0,3.6256,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H07,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H02,0,0,0.16607,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E08,5.1653,0.034216,0,5.8162,0,0,0,Primary,Fibroblast,Fibroblast,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E07,0,0.65901,0.034216,7.4103,0,0,0,Primary,Fibroblast,Fibroblast,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B05,6.9413,0,0.32193,7.5254,0,0,0,Primary,T cell,T cell,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C05,0,0,0,6.387,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F04,4.3318,0,0.067639,2.7841,0,0,0,Primary,T cell,T cell,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F12,0,0,0.064883,4.1511,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B09,0,0,0.053806,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_G03,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C02,0,0,0,6.2682,0.4957,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C12,0,0,0.063503,2.2256,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B08,0,0,0.19535,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H01,0,2.3519,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E03,0,0,1.3121,0.42116,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B12,0,0,0.38957,0,0,0,0,Primary,Endothelial,Endothelial,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C06,0,5.8502,0.073135,3.1656,0,0,0,Primary,T cell,T cell,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F06,0,0,0,7.68,0,0,0,Primary,#NAME?,#NAME?,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_A11,0,0.11237,0.10568,0,0,0,0,Primary,T cell,T cell,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E10,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H06,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B11,0,0,0,7.7524,0,0,0,Primary,#NAME?,#NAME?,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_G12,0,0.35614,0.092207,0,0,0,0,Primary,T cell,T cell,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_D09,0,0,0,6.948,0,0,0,Primary,Endothelial,Endothelial,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_F03,0,0,0,0,0,0,0,Primary,T cell,T cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_A02,0,4.464,3.1411,5.8894,0.22033,0,0,Primary,Endothelial,Endothelial,8,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H10,6.1877,3.2316,0,7.1589,0,0,0,Primary,Endothelial,Endothelial,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_A07,0,0,0,6.6079,0,0,0,Primary,Fibroblast,Fibroblast,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_C04,0,0,0,0,0,0,0,Primary,B cell,B cell,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_B06,0,0,0,5.3782,0,0,0,Primary,Fibroblast,Fibroblast,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_E04,0.42116,0,0,5.8676,0,0,0,Primary,#NAME?,#NAME?,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_A10,0,0,0,7.3902,0,0,0,Primary,Mast,Mast,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_H09,0.28924,0,0,0.13488,0,0,0,Primary,T cell,T cell,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC8_RLN_HNSCC8_RLNI_G04,0,0,0,0.22527,0,0,0,Primary,Mast,Mast,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_A06,0,0,0.05797,0,11.775,6.6247,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_B08,0,0,0,0,0.87106,0.51803,0,Primary,B cell,B cell,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A04,0,0,0,1.583,9.9498,7.5083,1,Primary,0,Cancer cells,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A05,0,0,0,0.29631,0,8.6802,1,Primary,0,Cancer cells,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
HNSCC6_p14_hnscc6_p14_A02,0,0,0,0,9.8074,8.6124,1,Primary,0,Cancer cells,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_C11,5.3461,0.35952,0,9.7515,0,0,0,Primary,Fibroblast,Fibroblast,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_B04,0,0,0.052416,0,8.8587,8.7259,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A12,3.5151,3.0937,4.7452,5.444,9.8042,9.0905,1,Primary,0,Cancer cells,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_C06,4.9935,0.36849,0,5.595,0,0,0,Primary,Endothelial,Endothelial,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_C05,0,0,0.052416,0,11.502,9.3523,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_C12,0,0,0.23143,0.96199,10.504,9.6553,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_B03,0,0,0.11103,0,10.933,8.5093,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_C03,0,0,0,4.5888,9.1165,6.2241,1,Primary,0,Cancer cells,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_C01,0,6.4736,0,8.6175,0,0,0,Primary,Endothelial,Endothelial,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_C07,0,0,0.21537,0,0,0,0,Primary,B cell,B cell,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_A10,0,6.5076,0.075875,7.1874,0,0,0,Primary,Endothelial,Endothelial,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_B12,0,0,0.16607,0,10.783,9.5283,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A03,4.2437,4.4549,0,7.0155,0,0,0,Primary,Endothelial,Endothelial,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_C10,0,0,0.074505,0,10.365,8.3121,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_D02,0,6.1592,3.8548,6.5385,0,0,0,Primary,Endothelial,Endothelial,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_C02,0,6.8764,0,2.4112,0,0,0,Primary,Endothelial,Endothelial,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_D07,6.314,0,0,6.9371,0.74502,0.23389,0,Primary,Fibroblast,Fibroblast,6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_B06,5.3188,0,0,6.9961,0,0,0,Primary,Fibroblast,Fibroblast,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_D05,0,0,3.5404,0,10.872,8.0317,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_B01,0,0,0,0,10.429,8.58,1,Primary,0,Cancer cells,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_D12,3.364,0,3.8108,0,11.624,8.9426,1,Primary,0,Cancer cells,6,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A07,4.954,0,0.048236,0.10165,9.6226,7.134,1,Primary,0,Cancer cells,6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_D11,1.2449,1.326,1.1564,7.411,6.323,4.9935,0,Primary,0,0,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_B09,0,0,0.092207,7.1714,0,0,0,Primary,Fibroblast,Fibroblast,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_B02,0,0,0,0.26424,11.032,9.0675,1,Primary,0,Cancer cells,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_B11,5.1065,0,0,7.5224,1.346,0.34255,0,Primary,Fibroblast,Fibroblast,6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_D04,3.6079,0,0,0,9.7684,10.832,1,Primary,0,Cancer cells,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A01,3.8909,0,0,0,8.7185,8.3817,1,Primary,0,Cancer cells,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_D10,0,0,0,0.48233,10.366,9.6718,1,Primary,0,Cancer cells,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A08,7.4551,4.5514,0.055196,6.8672,0.15186,0.29983,0,Primary,Fibroblast,Fibroblast,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_D09,0,0,0,6.3739,0,0,0,Primary,Fibroblast,Fibroblast,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC6_p14_hnscc6_p14_A09,2.8268,0,0,0,10.73,10.595,1,Primary,0,Cancer cells,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_D08,0,0,0.12829,0,9.5336,8.16,1,Primary,0,Cancer cells,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC6_p14_hnscc6_p14_A11,5.8001,6.5116,0,6.1847,0.31615,0,0,Primary,Fibroblast,Fibroblast,6,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC6_p14_hnscc6_p14_B07,0,0,0.27739,7.9953,2.009,0,0,Primary,0,0,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_C07,0,0,0,8.7026,3.7433,0.58496,0,Primary,Macrophage,Macrophage,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_C03,3.5702,0,0,8.0977,6.0475,4.939,0,Primary,Macrophage,Macrophage,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_H06,3.0995,0,0,0,12.443,7.3655,1,Primary,0,Cancer cells,5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC5_p5_P5_B05,3.6518,0,3.0158,3.9038,12.35,6.1433,1,Primary,0,Cancer cells,5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_G09,0,0,0,9.3009,0,0,0,Primary,Macrophage,Macrophage,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_F07,4.1228,0,0,8.7005,0,0,0,Primary,Macrophage,Macrophage,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_G12,0,0.67356,0,9.034,0,0,0,Primary,Macrophage,Macrophage,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_F04,3.1247,3.6838,0.36513,9.9118,4.7286,1.2827,0,Primary,Fibroblast,Fibroblast,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_G03,0,3.7306,0,8.2533,5.3108,0,0,Primary,Macrophage,Macrophage,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_E08,0,0,0,9.2176,1.406,0,0,Primary,Mast,Mast,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_A09,0,0,0,7.9433,5.1888,0,0,Primary,Macrophage,Macrophage,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_E11,0,3.075,3.2807,5.8281,11.88,9.6181,1,Primary,0,Cancer cells,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_F08,4.8051,5.777,0,2.7027,5.1433,0,0,Primary,Fibroblast,Fibroblast,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_E07,0,0,0,8.3041,0,0,0,Primary,Macrophage,Macrophage,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_F05,0,0,0,8.3701,6.3746,0,0,Primary,Fibroblast,Fibroblast,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_C12,0,6.4173,0,6.3093,1.1124,0,0,Primary,0,0,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_F11,3.1483,2.2434,2.9594,3.0897,11.738,6.4057,1,Primary,0,Cancer cells,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_A02,0,0,0,5.4516,0,8.1815,0,Primary,Macrophage,Macrophage,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
HNSCC5_p5_P5_B03,5.4428,4.2213,0,9.8501,0,0,0,Primary,Fibroblast,Fibroblast,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_E04,2.1117,3.9654,4.6479,5.7569,12.844,9.4876,1,Primary,0,Cancer cells,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_E05,0,0.24001,2.6095,6.386,12.156,10.478,1,Primary,0,Cancer cells,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
HNSCC5_p5_P5_H05,4.8553,3.8297,0.25822,8.994,4.3901,0,0,Primary,Fibroblast,Fibroblast,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_F10,0,0,0,6.0168,0,0,0,Primary,Macrophage,Macrophage,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_E06,0,4.094,0,8.8214,0,0,0,Primary,Macrophage,Macrophage,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_C09,5.835,0,0,9.02,0,0,0,Primary,Fibroblast,Fibroblast,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_C10,3.2152,3.5696,0,6.7123,1.5079,0,0,Primary,Macrophage,Macrophage,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_A12,5.3369,2.7849,0,7.1706,3.4118,0,0,Primary,Fibroblast,Fibroblast,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_H10,0,0,0,7.5648,0,0,0,Primary,Fibroblast,Fibroblast,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
HNSCC5_p5_P5_D01,4.053,5.6481,0,7.7649,2.7746,0,0,Primary,Macrophage,Macrophage,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
HNSCC5_p5_P5_D09,4.249,5.0356,0,8.804,3.8743,0,0,Primary,Macrophage,Macrophage,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
