cell_id,WBP5,is_cancer,site,non_cancer_type,compartment,patient,detected
HNSCC18_P7_B07_S115_comb,0,0,Primary,Fibroblast,Fibroblast,18,FALSE
HNSCC_17_P10_B10_S214_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P9_C11_S35_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P15_G10_S82_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC16_P9_C10_S226_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC18_P15_H05_S89_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC17_P7_D07_S139_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC18_P13_H07_S379_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P13_F11_S359_comb,0,0,Primary,Macrophage,Macrophage,18,FALSE
HNSCC17_P7_C11_S131_comb,0,0,Primary,Endothelial,Endothelial,17,FALSE
HNSCC17_P2_G11_S83_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC17_P3_F09_S261_comb,4.2527,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P3_C12_S324_comb,2.6604,1,Primary,0,Cancer cells,18,TRUE
HNSCC16_P2_C01_S25_comb,6.1832,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC_17_P9_A06_S6_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC16_P9_C08_S224_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC18_P2_D02_S134_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P3_F03_S255_comb,3.3757,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P3_F06_S258_comb,3.7979,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P2_G03_S75_comb,3.9735,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P7_B05_S113_comb,5.9322,0,Primary,Fibroblast,Fibroblast,17,TRUE
HNSCC18_P15_C07_S31_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P7_F07_S163_comb,0,0,Primary,Endothelial,Endothelial,18,FALSE
HNSCC_17_P9_G12_S84_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P3_A03_S291_comb,0,0,Primary,0,0,18,FALSE
HNSCC18_P13_E09_S345_comb,0,0,Primary,B cell,B cell,18,FALSE
HNSCC16_P2_D09_S45_comb,5.2218,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC_17_P10_F02_S254_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC17_P3_E11_S251_comb,5.177,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P3_D06_S330_comb,0,0,Primary,0,0,18,FALSE
HNSCC_17_P9_F01_S61_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P3_B06_S306_comb,0,1,Primary,0,Cancer cells,18,FALSE
HNSCC18_P16_C04_S220_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC17_P7_B03_S111_comb,2.05,0,Primary,Fibroblast,Fibroblast,17,TRUE
HNSCC17_P3_G08_S272_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC17_P7_H11_S191_comb,4.4952,1,Primary,0,Cancer cells,17,TRUE
HNSCC_17_P10_F12_S264_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC17_P7_C06_S126_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC18_P3_F03_S351_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P7_F05_S161_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC_17_P9_E05_S53_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P9_D06_S42_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC16_P9_E11_S251_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC18_P3_B12_S312_comb,4.0379,0,Primary,0,0,18,TRUE
HNSCC17_P2_B10_S22_comb,3.2813,1,Primary,0,Cancer cells,17,TRUE
HNSCC_17_P9_E12_S60_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P13_D04_S328_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC_17_P9_G08_S80_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC17_P7_H10_S190_comb,7.9003,0,Primary,Fibroblast,Fibroblast,17,TRUE
HNSCC16_P2_B05_S17_comb,5.2714,0,Primary,0,0,16,TRUE
HNSCC16_P9_C11_S227_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC16_P2_E05_S53_comb,5.8163,0,Primary,Endothelial,Endothelial,16,TRUE
HNSCC16_P9_E09_S249_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC_17_P9_D01_S37_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC17_P3_H11_S287_comb,4.3265,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P16_E02_S242_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC_17_P10_D03_S231_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P10_C07_S223_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P7_G12_S180_comb,0,0,Primary,Fibroblast,Fibroblast,18,FALSE
HNSCC_17_P9_C10_S34_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P3_D12_S336_comb,3.05,0,Primary,0,0,18,TRUE
HNSCC17_P7_C08_S128_comb,6.2379,0,Primary,Fibroblast,Fibroblast,17,TRUE
HNSCC17_P2_H12_S96_comb,3.7653,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P7_D12_S144_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC18_P15_D02_S38_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P7_A01_S97_comb,5.7667,0,Primary,Fibroblast,Fibroblast,18,TRUE
HNSCC17_P3_B11_S215_comb,2.2995,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P13_F12_S360_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P7_G11_S179_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P3_G07_S271_comb,2.4836,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P3_B01_S301_comb,0,1,Primary,0,Cancer cells,18,FALSE
HNSCC17_P3_B04_S208_comb,3.4586,1,Primary,0,Cancer cells,17,TRUE
HNSCC_17_P10_A08_S200_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC16_P2_F07_S67_comb,7.1619,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC18_P2_H11_S191_comb,2.9789,0,Primary,Fibroblast,Fibroblast,18,TRUE
HNSCC18_P16_A09_S201_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P15_F03_S63_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P7_A08_S104_comb,0.59837,0,Primary,0,0,18,TRUE
HNSCC_17_P9_H10_S94_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P3_H02_S374_comb,0.27381,1,Primary,0,Cancer cells,18,TRUE
HNSCC17_P2_F05_S65_comb,3.2412,1,Primary,0,Cancer cells,17,TRUE
HNSCC16_P9_B06_S210_comb,0,0,Primary,Mast,Mast,16,FALSE
HNSCC16_P9_F04_S256_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC17_P2_H10_S94_comb,7.6908,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P13_F11_S359_comb,1.2792,0,Primary,B cell,B cell,17,TRUE
HNSCC18_P2_H04_S184_comb,6.5345,0,Primary,Fibroblast,Fibroblast,18,TRUE
HNSCC16_P9_G08_S272_comb,0,0,Primary,Macrophage,Macrophage,16,FALSE
HNSCC18_P2_C11_S131_comb,2.7811,1,Primary,0,Cancer cells,18,TRUE
HNSCC18_P3_H03_S375_comb,5.7945,0,Primary,Fibroblast,Fibroblast,18,TRUE
HNSCC_17_P10_B09_S213_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P3_A07_S295_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P3_E07_S247_comb,2.5341,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P7_B08_S116_comb,6.2533,0,Primary,Fibroblast,Fibroblast,17,TRUE
HNSCC16_P9_F03_S255_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC18_P13_E02_S338_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC17_P7_H08_S188_comb,1.6704,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P7_C12_S132_comb,6.6086,0,Primary,Fibroblast,Fibroblast,18,TRUE
HNSCC_17_P9_B06_S18_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P10_F03_S255_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P16_B04_S208_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC17_P3_D05_S233_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC16_P9_E04_S244_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC18_P7_A02_S98_comb,0,0,Primary,Endothelial,Endothelial,18,FALSE
HNSCC17_P7_C01_S121_comb,0,0,Primary,Endothelial,Endothelial,17,FALSE
HNSCC16_P2_A04_S4_comb,4.2165,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC16_P9_G03_S267_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC17_P2_E08_S56_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC_17_P10_D02_S230_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P15_E01_S49_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC_17_P9_A11_S11_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P2_E12_S156_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P7_G07_S175_comb,1.7251,0,Primary,Endothelial,Endothelial,17,TRUE
HNSCC18_P7_H10_S190_comb,3.6045,1,Primary,0,Cancer cells,18,TRUE
HNSCC17_P2_F02_S62_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC16_P9_H08_S284_comb,5.0933,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC16_P9_G09_S273_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC16_P9_D09_S237_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC17_P13_B01_S301_comb,0,0,Primary,B cell,B cell,17,FALSE
HNSCC17_P3_A11_S203_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC_17_P9_D11_S47_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P13_B10_S310_comb,0,0,Primary,0,0,18,FALSE
HNSCC18_P2_G05_S173_comb,0,1,Primary,0,Cancer cells,18,FALSE
HNSCC18_P15_A07_S7_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC_17_P10_A04_S196_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC16_P2_G04_S76_comb,6.3268,0,Primary,Endothelial,Endothelial,16,TRUE
HNSCC17_P2_H03_S87_comb,0.1903,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P13_A04_S292_comb,0,0,Primary,Macrophage,Macrophage,18,FALSE
HNSCC18_P3_B05_S305_comb,0,0,Primary,0,0,18,FALSE
HNSCC16_P9_H01_S277_comb,0,0,Primary,Fibroblast,Fibroblast,16,FALSE
HNSCC18_P16_G01_S265_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P3_D10_S334_comb,5.2763,1,Primary,0,Cancer cells,18,TRUE
HNSCC_17_P9_G07_S79_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P7_A07_S103_comb,6.2854,0,Primary,Fibroblast,Fibroblast,18,TRUE
HNSCC_17_P9_F10_S70_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC16_P2_E12_S60_comb,4.08,0,Primary,Endothelial,Endothelial,16,TRUE
HNSCC16_P9_G07_S271_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC17_P3_C05_S221_comb,5.086,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P7_G10_S178_comb,6.2711,0,Primary,Fibroblast,Fibroblast,17,TRUE
HNSCC18_P15_E11_S59_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC17_P2_H05_S89_comb,3.4688,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P3_D07_S235_comb,2.5775,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P7_E09_S153_comb,3.7572,0,Primary,0,0,17,TRUE
HNSCC16_P9_F12_S264_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC17_P7_G01_S169_comb,5.4424,0,Primary,Endothelial,Endothelial,17,TRUE
HNSCC18_P2_H05_S185_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P3_G09_S273_comb,3.9684,0,Primary,0,0,17,TRUE
HNSCC16_P9_A10_S202_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC17_P2_E02_S50_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC17_P7_C09_S129_comb,4.0996,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P3_F08_S260_comb,3.8666,1,Primary,0,Cancer cells,17,TRUE
HNSCC16_P9_F05_S257_comb,0,0,Primary,T cell,T cell,16,FALSE
HNSCC_17_P10_C02_S218_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P9_H02_S86_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC17_P3_E04_S244_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC17_P7_A01_S97_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC18_P13_F06_S354_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC_17_P9_F05_S65_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC17_P3_E06_S246_comb,0.45628,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P15_C04_S28_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC16_P9_G11_S275_comb,0,0,Primary,Mast,Mast,16,FALSE
HNSCC_17_P10_G03_S267_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC17_P7_F07_S163_comb,5.4165,0,Primary,Endothelial,Endothelial,17,TRUE
HNSCC18_P2_G07_S175_comb,4.1104,1,Primary,0,Cancer cells,18,TRUE
HNSCC16_P2_B10_S22_comb,4.931,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC17_P2_E06_S54_comb,2.6891,1,Primary,0,Cancer cells,17,TRUE
HNSCC18_P3_F02_S350_comb,0,0,Primary,0,0,18,FALSE
HNSCC18_P2_G09_S177_comb,0,0,Primary,Fibroblast,Fibroblast,18,FALSE
HNSCC18_P3_F08_S356_comb,3.3313,1,Primary,0,Cancer cells,18,TRUE
HNSCC17_P7_H12_S192_comb,6.0558,0,Primary,Endothelial,Endothelial,17,TRUE
HNSCC17_P7_H03_S183_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC_17_P9_E09_S57_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P10_C01_S217_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P10_G05_S269_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P7_E06_S150_comb,0,1,Primary,0,Cancer cells,18,FALSE
HNSCC18_P16_H08_S284_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC16_P2_H09_S93_comb,5.3486,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC18_P13_B06_S306_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC17_P2_E07_S55_comb,0,0,Primary,Fibroblast,Fibroblast,17,FALSE
HNSCC18_P2_C05_S125_comb,0,1,Primary,0,Cancer cells,18,FALSE
HNSCC_17_P9_B05_S17_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P7_D01_S133_comb,0,0,Primary,Fibroblast,Fibroblast,18,FALSE
HNSCC18_P2_E04_S148_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P2_G09_S81_comb,4.9507,1,Primary,0,Cancer cells,17,TRUE
HNSCC16_P9_H02_S278_comb,0.8883,0,Primary,Fibroblast,Fibroblast,16,TRUE
HNSCC_17_P10_G10_S274_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC_17_P9_D12_S48_comb,0,0,Primary,T cell,T cell,,FALSE
HNSCC18_P7_D02_S134_comb,0,0,Primary,0,0,18,FALSE
HNSCC18_P7_A10_S106_comb,4.5168,0,Primary,Endothelial,Endothelial,18,TRUE
HNSCC17_P3_A03_S195_comb,0,0,Primary,0,0,17,FALSE
HNSCC18_P2_E08_S152_comb,0,0,Primary,0,0,18,FALSE
HNSCC17_P2_G10_S82_comb,3.164,1,Primary,0,Cancer cells,17,TRUE
HNSCC16_P2_C10_S34_comb,5.24,0,Primary,Endothelial,Endothelial,16,TRUE
HNSCC17_P3_B03_S207_comb,2.8924,1,Primary,0,Cancer cells,17,TRUE
HNSCC17_P3_C06_S222_comb,0,0,Primary,0,0,17,FALSE
HNSCC18_P16_B06_S210_comb,0,0,Primary,T cell,T cell,18,FALSE
HNSCC18_P7_A05_S101_comb,4.192,1,Primary,0,Cancer cells,18,TRUE
HNSCC17_P2_E11_S59_comb,0,1,Primary,0,Cancer cells,17,FALSE
HNSCC_17_P9_H12_S96_comb,0,0,Primary,T cell,T cell,,FALSE
